"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
136418022,136418016,179,160,35.81,160,35.81,0,0.00,-129,394,-265,15.60,13.97,21.29,0.000,31.9,1610,1305,20254,0,16
136422079,136422072,178,155,35.81,155,35.81,0,0.00,-341,354,-13,13.06,16.99,21.00,0.000,31.9,1662,1350,20348,0,16
136427377,136427365,178,164,35.80,164,35.80,0,0.00,368,-468,100,21.01,17.77,11.81,0.000,31.7,1982,1642,20472,0,16
136432075,136432063,178,161,35.81,161,35.81,0,0.00,126,269,-395,18.73,11.99,20.07,0.000,31.8,1635,1349,20582,0,16
136436690,136436682,178,148,35.82,148,35.82,0,0.00,-428,276,152,12.20,18.61,20.10,0.000,31.8,1737,1416,20691,0,16
136441432,136441420,178,159,35.81,159,35.81,0,0.00,126,-462,336,18.37,20.34,11.98,0.000,31.8,2015,1652,20802,0,16
136446730,136446720,178,157,35.80,157,35.80,0,0.00,-45,445,-400,16.73,12.81,21.74,0.000,31.9,1588,1317,20926,0,16
136451428,136451418,177,149,35.81,149,35.81,0,0.00,-426,48,378,12.01,21.29,17.44,0.000,31.9,1855,1501,21035,0,16
136456085,136456074,177,159,35.79,159,35.79,0,0.00,340,-464,124,20.44,18.63,11.60,0.000,31.7,1991,1643,21144,0,16
136460783,136460782,179,162,35.81,162,35.81,0,0.00,201,227,-428,19.31,12.54,19.37,0.000,31.8,1660,1375,21254,0,16
136464799,136464799,179,153,35.81,153,35.81,0,0.00,-103,447,-344,15.87,13.18,21.69,0.000,31.9,1618,1312,21349,0,16
